SunDegreeOverHorizon,57.02939588248688,2018-05-18
SunDegreeOverHorizon,57.25128210545399,2018-05-19
SunDegreeOverHorizon,57.46733995730288,2018-05-20
SunDegreeOverHorizon,57.677504026008705,2018-05-21
SunDegreeOverHorizon,57.88171068390336,2018-05-22
SunDegreeOverHorizon,58.07989810693895,2018-05-23
SunDegreeOverHorizon,58.27200629340515,2018-05-24
SunDegreeOverHorizon,58.45797708209484,2018-05-25
SunDegreeOverHorizon,58.6377541699126,2018-05-26
SunDegreeOverHorizon,58.81128312892055,2018-05-27
SunDegreeOverHorizon,58.978511422816574,2018-05-28
SunDegreeOverHorizon,59.1393884228398,2018-05-29
SunDegreeOverHorizon,59.293865423098566,2018-05-30
SunDegreeOverHorizon,59.44189565531625,2018-05-31
SunDegreeOverHorizon,59.58343430299049,2018-06-01
SunDegreeOverHorizon,59.71843851496146,2018-06-02
SunDegreeOverHorizon,59.8468674183852,2018-06-03
SunDegreeOverHorizon,59.9686821311079,2018-06-04
SunDegreeOverHorizon,60.08384577343763,2018-06-05
SunDegreeOverHorizon,60.19232347930972,2018-06-06
SunDegreeOverHorizon,60.29408240684257,2018-06-07
SunDegreeOverHorizon,60.38909174828055,2018-06-08
SunDegreeOverHorizon,60.477322739321195,2018-06-09
SunDegreeOverHorizon,60.55874866782361,2018-06-10
SunDegreeOverHorizon,60.63334488189565,2018-06-11
SunDegreeOverHorizon,60.70108879735737,2018-06-12
SunDegreeOverHorizon,60.761959904578376,2018-06-13
SunDegreeOverHorizon,60.815939774687216,2018-06-14
SunDegreeOverHorizon,60.86301206515074,2018-06-15
SunDegreeOverHorizon,60.903162524721864,2018-06-16
SunDegreeOverHorizon,60.93637899775412,2018-06-17
SunDegreeOverHorizon,60.96265142788188,2018-06-18
SunDegreeOverHorizon,60.981971861064864,2018-06-19
SunDegreeOverHorizon,60.99433444799632,2018-06-20
SunDegreeOverHorizon,60.99973544587385,2018-06-21
SunDegreeOverHorizon,60.99817321953259,2018-06-22
SunDegreeOverHorizon,60.98964824194026,2018-06-23
SunDegreeOverHorizon,60.97416309405395,2018-06-24
SunDegreeOverHorizon,60.95172246403877,2018-06-25
SunDegreeOverHorizon,60.92233314584841,2018-06-26
SunDegreeOverHorizon,60.88600403716839,2018-06-27
SunDegreeOverHorizon,60.84274613672214,2018-06-28
SunDegreeOverHorizon,60.79257254094118,2018-06-29
SunDegreeOverHorizon,60.73549844000009,2018-06-30
SunDegreeOverHorizon,60.67154111321773,2018-07-01
SunDegreeOverHorizon,60.60071992382581,2018-07-02
SunDegreeOverHorizon,60.52305631310665,2018-07-03
SunDegreeOverHorizon,60.4385737939018,2018-07-04
SunDegreeOverHorizon,60.34729794349345,2018-07-05
SunDegreeOverHorizon,60.249256395860854,2018-07-06
SunDegreeOverHorizon,60.144478833314075,2018-07-07
SunDegreeOverHorizon,60.03299697750761,2018-07-08
SunDegreeOverHorizon,59.91484457983654,2018-07-09
SunDegreeOverHorizon,59.790057411218285,2018-07-10
SunDegreeOverHorizon,59.658673251262826,2018-07-11
SunDegreeOverHorizon,59.520731876834844,2018-07-12
SunDegreeOverHorizon,59.376275050011174,2018-07-13
SunDegreeOverHorizon,59.22534650543729,2018-07-14
SunDegreeOverHorizon,59.06799193708643,2018-07-15
SunDegreeOverHorizon,58.90425898442579,2018-07-16
SunDegreeOverHorizon,58.734197217993405,2018-07-17
SunDegreeOverHorizon,58.55785812439066,2018-07-18
SunDegreeOverHorizon,58.375295090694564,2018-07-19
SunDegreeOverHorizon,58.18656338829468,2018-07-20
SunDegreeOverHorizon,57.99172015615958,2018-07-21
SunDegreeOverHorizon,57.79082438353791,2018-07-22
SunDegreeOverHorizon,57.583936892099246,2018-07-23
SunDegreeOverHorizon,57.37112031752015,2018-07-24
SunDegreeOverHorizon,57.15243909052114,2018-07-25
SunDegreeOverHorizon,56.9279594173601,2018-07-26
SunDegreeOverHorizon,56.69774925978817,2018-07-27
SunDegreeOverHorizon,56.46187831447418,2018-07-28
SunDegreeOverHorizon,56.22041799190383,2018-07-29
SunDegreeOverHorizon,55.97344139475996,2018-07-30
SunDegreeOverHorizon,55.72102329579058,2018-07-31
SunDegreeOverHorizon,55.46324011517123,2018-08-01
SunDegreeOverHorizon,55.20016989736858,2018-08-02
SunDegreeOverHorizon,54.931892287512284,2018-08-03
SunDegreeOverHorizon,54.65848850728227,2018-08-04
SunDegreeOverHorizon,54.380041330318605,2018-08-05
SunDegreeOverHorizon,54.09663505716168,2018-08-06
SunDegreeOverHorizon,53.808355489729905,2018-08-07
SunDegreeOverHorizon,53.5152899053431,2018-08-08
SunDegreeOverHorizon,53.217527030299,2018-08-09
SunDegreeOverHorizon,52.915157013011154,2018-08-10
SunDegreeOverHorizon,52.60827139671635,2018-08-11
SunDegreeOverHorizon,52.296963091759594,2018-08-12
SunDegreeOverHorizon,51.98132634746534,2018-08-13
SunDegreeOverHorizon,51.661456723603315,2018-08-14
SunDegreeOverHorizon,51.33745106145747,2018-08-15
SunDegreeOverHorizon,51.00940745450714,2018-08-16
SunDegreeOverHorizon,50.67742521872901,2018-08-17
SunDegreeOverHorizon,50.3416048625289,2018-08-18
SunDegreeOverHorizon,50.00204805631265,2018-08-19
SunDegreeOverHorizon,49.65885760170523,2018-08-20
SunDegreeOverHorizon,49.31213740042717,2018-08-21
SunDegreeOverHorizon,48.961992422838165,2018-08-22
SunDegreeOverHorizon,48.608528676157036,2018-08-23
SunDegreeOverHorizon,48.251853172367774,2018-08-24
SunDegreeOverHorizon,47.89207389582142,2018-08-25
SunDegreeOverHorizon,47.52929977054353,2018-08-26
SunDegreeOverHorizon,47.16364062725724,2018-08-27
SunDegreeOverHorizon,46.795207170131626,2018-08-28
SunDegreeOverHorizon,46.42411094326587,2018-08-29
SunDegreeOverHorizon,46.050464296919,2018-08-30
SunDegreeOverHorizon,45.674380353495536,2018-08-31
SunDegreeOverHorizon,45.29597297329744,2018-09-01
SunDegreeOverHorizon,44.91535672005266,2018-09-02
SunDegreeOverHorizon,44.53264682623067,2018-09-03
SunDegreeOverHorizon,44.14795915815556,2018-09-04
SunDegreeOverHorizon,43.76141018092728,2018-09-05
SunDegreeOverHorizon,43.37311692316148,2018-09-06
SunDegreeOverHorizon,42.983196941558894,2018-09-07
SunDegreeOverHorizon,42.59176828531471,2018-09-08
SunDegreeOverHorizon,42.198949460378955,2018-09-09
SunDegreeOverHorizon,41.8048593935785,2018-09-10
SunDegreeOverHorizon,41.409617396611665,2018-09-11
SunDegreeOverHorizon,41.013343129926405,2018-09-12
SunDegreeOverHorizon,40.61615656649273,2018-09-13
SunDegreeOverHorizon,40.21817795548063,2018-09-14
SunDegreeOverHorizon,39.81952778585442,2018-09-15
SunDegreeOverHorizon,39.42032674989433,2018-09-16
SunDegreeOverHorizon,39.02069570665668,2018-09-17
SunDegreeOverHorizon,38.62075564538354,2018-09-18
SunDegreeOverHorizon,38.220627648872885,2018-09-19
SunDegreeOverHorizon,37.82043285682052,2018-09-20
SunDegreeOverHorizon,37.420292429144794,2018-09-21
SunDegreeOverHorizon,37.0203275093051,2018-09-22
SunDegreeOverHorizon,36.620659187625385,2018-09-23
SunDegreeOverHorizon,36.22140846463387,2018-09-24
SunDegreeOverHorizon,35.82269621442972,2018-09-25
SunDegreeOverHorizon,35.424643148088236,2018-09-26
